accession	barcode	segment_name	space	segment_subtype	clade	gl_clade
A/swine/Ohio/A02751034/2022	A02751034	NA		N2	1998B	1998B
A/swine/Ohio/A02751037/2022	A02751037	NA		N2	1998B	1998B
A/swine/Ohio/A02751385/2022	A02751385	NA		N2	1998B	1998B
A/swine/North_Carolina/A02750809/2022	A02750809	NA		N2	1998B	1998B
A/swine/North_Carolina/A02636509/2022	A02636509	NA		N2	1998B	1998B
A/swine/Missouri/A02751563/2023	A02751563	NA		N2	1998B	1998B
A/swine/North_Carolina/A02750901/2022	A02750901	NA		N2	1998B	1998B
A/swine/North_Carolina/A02636610/2022	A02636610	NA		N2	1998B	1998B
A/swine/North_Carolina/A02712629/2022	A02712629	NA		N2	1998B	1998B
A/swine/North_Carolina/A02750750/2022	A02750750	NA		N2	1998B	1998B
A/swine/North_Carolina/A02750678/2022	A02750678	NA		N2	1998B	1998B
A/swine/Indiana/A02750721/2022	A02750721	NA		N2	1998B	1998B
A/swine/Indiana/A02750671/2022	A02750671	NA		N2	1998B	1998B
A/swine/Indiana/A02750837/2022	A02750837	NA		N2	1998B	1998B
A/swine/North_Carolina/A02751409/2022	A02751409	NA		N2	1998B	1998B
A/swine/North_Carolina/A02712623/2022	A02712623	NA		N2	1998B	1998B
A/swine/Ohio/A02861752/2023	A02861752	NA		N2	1998B	1998B
A/swine/North_Carolina/A02750888/2022	A02750888	NA		N2	1998B	1998B
A/swine/North_Carolina/A02751161/2022	A02751161	NA		N2	1998B	1998B
A/swine/Iowa/A02751393/2022	A02751393	NA		N2	1998B	1998B
A/swine/North_Carolina/A02636386/2022	A02636386	NA		N2	1998B	1998B
A/swine/North_Carolina/A02861431/2023	A02861431	NA		N2	1998B	1998B
A/swine/North_Carolina/A02751482/2023	A02751482	NA		N2	1998B	1998B
A/swine/North_Carolina/A02750919/2022	A02750919	NA		N2	1998B	1998B
A/swine/North_Carolina/A02711808/2022	A02711808	NA		N2	1998B	1998B
A/swine/Indiana/A02750865/2022	A02750865	NA		N2	1998B	1998B
A/swine/Indiana/A02750674/2022	A02750674	NA		N2	1998B	1998B
A/swine/Ohio/A02636465/2022	A02636465	NA		N2	1998B	1998B
A/swine/Indiana/A02636339/2022	A02636339	NA		N2	1998B	1998B
A/swine/Missouri/A02750796/2022	A02750796	NA		N2	1998B	1998B
A/swine/Illinois/A02861779/2023	A02861779	NA		N2	1998B	1998B
A/swine/Indiana/A02711827/2022	A02711827	NA		N2	1998B	1998B
A/swine/Indiana/A02751273/2022	A02751273	NA		N2	1998B	1998B
A/swine/Indiana/A02751461/2023	A02751461	NA		N2	1998B	1998B
A/swine/Indiana/A02751019/2022	A02751019	NA		N2	1998B	1998B
A/swine/Indiana/A02751194/2022	A02751194	NA		N2	1998B	1998B
A/swine/Indiana/A02751416/2022	A02751416	NA		N2	1998B	1998B
A/swine/Indiana/A02636393/2022	A02636393	NA		N2	1998B	1998B
A/swine/Colorado/A02710706/2022	A02710706	NA		N2	1998A	1998A
A/swine/Colorado/A02978450/2023	A02978450	NA		N2	1998A	1998A
A/swine/Minnesota/A02636519/2022	A02636519	NA		N2	2002	2002
A/swine/Nebraska/A02861613/2023	A02861613	NA		N2	2002	2002
A/swine/Nebraska/A02751434/2022	A02751434	NA		N2	2002	2002
A/swine/Nebraska/A02751579/2023	A02751579	NA		N2	2002	2002
A/swine/Nebraska/A02861277/2023	A02861277	NA		N2	2002B	2002B
A/swine/Nebraska/A02861662/2023	A02861662	NA		N2	2002B	2002B
A/swine/Nebraska/A02636474/2022	A02636474	NA		N2	2002B	2002B
A/swine/Nebraska/A02751221/2022	A02751221	NA		N2	2002B	2002B
A/swine/Nebraska/A02861288/2023	A02861288	NA		N2	2002B	2002B
A/swine/Iowa/A02861664/2023	A02861664	NA		N2	2002B	2002B
A/swine/Nebraska/A02861409/2023	A02861409	NA		N2	2002B	2002B
A/swine/Nebraska/A02861481/2023	A02861481	NA		N2	2002B	2002B
A/swine/Nebraska/A02750679/2022	A02750679	NA		N2	2002B	2002B
A/swine/Nebraska/A02751028/2022	A02751028	NA		N2	2002B	2002B
A/swine/Nebraska/A02751481/2023	A02751481	NA		N2	2002B	2002B
A/swine/Nebraska/A02861588/2023	A02861588	NA		N2	2002B	2002B
A/swine/Kansas/A02636473/2022	A02636473	NA		N2	2002B	2002B
A/swine/South_Dakota/G70804/2022		NA		N2	2002B	2002B
A/swine/South_Dakota/G76266/2022		NA		N2	2002B	2002B
A/swine/Iowa/A02750706/2022	A02750706	NA		N2	2002B	2002B
A/swine/Indiana/A02750751/2022	A02750751	NA		N2	2002B	2002B
A/swine/Indiana/A02750675/2022	A02750675	NA		N2	2002B	2002B
A/swine/Indiana/A02750705/2022	A02750705	NA		N2	2002B	2002B
A/swine/Indiana/A02750828/2022	A02750828	NA		N2	2002B	2002B
A/swine/Indiana/A02751522/2023	A02751522	NA		N2	2002B	2002B
A/swine/Ohio/A02750759/2022	A02750759	NA		N2	2002B	2002B
A/swine/Indiana/A02751441/2022	A02751441	NA		N2	2002B	2002B
A/swine/Ohio/A02861370/2023	A02861370	NA		N2	2002B	2002B
A/swine/Ohio/A02861777/2023	A02861777	NA		N2	2002B	2002B
A/swine/Ohio/A02861535/2023	A02861535	NA		N2	2002B	2002B
A/swine/Ohio/A02861689/2023	A02861689	NA		N2	2002B	2002B
A/swine/Ohio/A02861741/2023	A02861741	NA		N2	2002B	2002B
A/swine/Ohio/A02861235/2023	A02861235	NA		N2	2002B	2002B
A/swine/Ohio/A02751455/2023	A02751455	NA		N2	2002B	2002B
A/swine/Ohio/A02751535/2023	A02751535	NA		N2	2002B	2002B
A/swine/Indiana/A02751388/2022	A02751388	NA		N2	2002B	2002B
A/swine/Ohio/A02861325/2023	A02861325	NA		N2	2002B	2002B
A/swine/Ohio/A02861243/2023	A02861243	NA		N2	2002B	2002B
A/swine/Ohio/A02861237/2023	A02861237	NA		N2	2002B	2002B
A/swine/Indiana/A02861533/2023	A02861533	NA		N2	2002B	2002B
A/swine/Indiana/A02861670/2023	A02861670	NA		N2	2002B	2002B
A/swine/Indiana/A02861586/2023	A02861586	NA		N2	2002B	2002B
A/swine/Indiana/A02861324/2023	A02861324	NA		N2	2002B	2002B
A/swine/Ohio/A02751565/2023	A02751565	NA		N2	2002B	2002B
A/swine/Indiana/A02750794/2022	A02750794	NA		N2	2002B	2002B
A/swine/Ohio/A02861424/2023	A02861424	NA		N2	2002B	2002B
A/swine/Ohio/A02861640/2023	A02861640	NA		N2	2002B	2002B
A/swine/Texas/A02711824/2022	A02711824	NA		N2	2002B	2002B
A/swine/Minnesota/A02710707/2022	A02710707	NA		N2	2002B	2002B
A/swine/Iowa/A02750695/2022	A02750695	NA		N2	2002B	2002B
A/swine/Iowa/A02750726/2022	A02750726	NA		N2	2002B	2002B
A/swine/Missouri/A02751137/2022	A02751137	NA		N2	2002B	2002B
A/swine/Iowa/B26540/2023		NA		N2	2002B	2002B
A/swine/Iowa/B35687/2023		NA		N2	2002B	2002B
A/swine/Iowa/A02751463/2023	A02751463	NA		N2	2002B	2002B
A/swine/Iowa/A02751433/2022	A02751433	NA		N2	2002B	2002B
A/swine/Iowa/A02751483/2022	A02751483	NA		N2	2002B	2002B
A/swine/Iowa/A02750785/2022	A02750785	NA		N2	2002B	2002B
A/swine/Iowa/A02861511/2023	A02861511	NA		N2	2002B	2002B
A/swine/Iowa/A02861665/2023	A02861665	NA		N2	2002B	2002B
A/swine/Iowa/A02861772/2023	A02861772	NA		N2	2002B	2002B
A/swine/Iowa/A02861638/2023	A02861638	NA		N2	2002B	2002B
A/swine/Iowa/A02636476/2022	A02636476	NA		N2	2002B	2002B
A/swine/Texas/A02711823/2022	A02711823	NA		N2	2002B	2002B
A/swine/Texas/A02711861/2022	A02711861	NA		N2	2002B	2002B
A/swine/Iowa/A02636351/2022	A02636351	NA		N2	2002B	2002B
A/swine/Iowa/A02751136/2022	A02751136	NA		N2	2002B	2002B
A/swine/Oklahoma/A02710704/2022	A02710704	NA		N2	2002B	2002B
A/swine/Oklahoma/A02712160/2022	A02712160	NA		N2	2002B	2002B
A/swine/Oklahoma/A02711828/2022	A02711828	NA		N2	2002B	2002B
A/swine/Oklahoma/A02978437/2023	A02978437	NA		N2	2002B	2002B
A/swine/Oklahoma/A02711821/2022	A02711821	NA		N2	2002B	2002B
A/swine/Oklahoma/A02711860/2022	A02711860	NA		N2	2002B	2002B
A/swine/Iowa/A02861297/2023	A02861297	NA		N2	2002B	2002B
A/swine/Oklahoma/A02710705/2022	A02710705	NA		N2	2002B	2002B
A/swine/Oklahoma/A02711876/2022	A02711876	NA		N2	2002B	2002B
A/swine/Minnesota/A02751160/2022	A02751160	NA		N2	2002B	2002B
A/swine/Minnesota/A02751446/2023	A02751446	NA		N2	2002B	2002B
A/swine/Minnesota/a02711864/2022	A02711864	NA		N2	2002B	2002B
A/swine/Iowa/A02636391/2022	A02636391	NA		N2	2002B	2002B
A/swine/Iowa/A02751427/2022	A02751427	NA		N2	2002B	2002B
A/swine/Oklahoma/A02978424/2023	A02978424	NA		N2	2002B	2002B
A/swine/Oklahoma/A02978468/2023	A02978468	NA		N2	2002B	2002B
A/swine/Oklahoma/A02712641/2023	A02712641	NA		N2	2002B	2002B
A/swine/Oklahoma/A02978484/2023	A02978484	NA		N2	2002B	2002B
A/swine/Oklahoma/A02978507/2023	A02978507	NA		N2	2002B	2002B
A/swine/Texas/A02710703/2022	A02710703	NA		N2	2002B	2002B
A/swine/Minnesota/A02710699/2022	A02710699	NA		N2	2002B	2002B
A/swine/Iowa/A02636369/2022	A02636369	NA		N2	2002B	2002B
A/swine/Minnesota/A02711825/2022	A02711825	NA		N2	2002B	2002B
A/swine/Oklahoma/A02712149/2022	A02712149	NA		N2	2002B	2002B
A/swine/Texas/A02712171/2022	A02712171	NA		N2	2002B	2002B
A/swine/Texas/A02712618/2022	A02712618	NA		N2	2002B	2002B
A/swine/Oklahoma/A02711859/2022	A02711859	NA		N2	2002B	2002B
A/swine/Texas/A02711858/2022	A02711858	NA		N2	2002B	2002B
A/swine/Texas/A02636569/2022	A02636569	NA		N2	2002B	2002B
A/swine/Kansas/A02711875/2022	A02711875	NA		N2	2002B	2002B
A/swine/Kansas/A02711802/2022	A02711802	NA		N2	2002B	2002B
A/swine/Kansas/A02711700/2022	A02711700	NA		N2	2002B	2002B
A/swine/Kansas/A02978430/2023	A02978430	NA		N2	2002B	2002B
A/swine/Kansas/A02978504/2023	A02978504	NA		N2	2002B	2002B
A/swine/Kansas/A02978479/2023	A02978479	NA		N2	2002B	2002B
A/swine/Illinois/A02861584/2023	A02861584	NA		N2	2002B	2002B
A/swine/Kansas/A02978480/2023	A02978480	NA		N2	2002B	2002B
A/swine/Kansas/A02978471/2023	A02978471	NA		N2	2002B	2002B
A/swine/Kansas/A02978536/2023	A02978536	NA		N2	2002B	2002B
A/swine/Kansas/A02978505/2023	A02978505	NA		N2	2002B	2002B
A/swine/Kansas/A02978467/2023	A02978467	NA		N2	2002B	2002B
A/swine/Kansas/A02978503/2023	A02978503	NA		N2	2002B	2002B
A/swine/Kansas/A02711701/2022	A02711701	NA		N2	2002B	2002B
A/swine/Kansas/A02978466/2023	A02978466	NA		N2	2002B	2002B
A/swine/Kansas/A02978511/2023	A02978511	NA		N2	2002B	2002B
A/swine/Iowa/A02751462/2023	A02751462	NA		N2	2002B	2002B
A/swine/Iowa/A02751470/2023	A02751470	NA		N2	2002B	2002B
A/swine/Iowa/A02861298/2023	A02861298	NA		N2	2002B	2002B
A/swine/Iowa/A02861456/2023	A02861456	NA		N2	2002B	2002B
A/swine/Kansas/A02636499/2022	A02636499	NA		N2	2002B	2002B
A/swine/Kansas/A02636486/2022	A02636486	NA		N2	2002B	2002B
A/swine/Iowa/A02750955/2022	A02750955	NA		N2	2002B	2002B
A/swine/Illinois/A02861426/2023	A02861426	NA		N2	2002B	2002B
A/swine/Michigan/A02636394/2022	A02636394	NA		N2	2002B	2002B
A/swine/Michigan/A02751172/2022	A02751172	NA		N2	2002B	2002B
A/swine/Iowa/B116479/2022		NA		N2	2002B	2002B
A/swine/Iowa/22TOSU1339/2022	22TOSU1339	NA		N2	2002B	2002B
A/swine/Indiana/22TOSU1756/2022	22TOSU1756	NA		N2	2002B	2002B
A/swine/Indiana/22TOSU1757/2022	22TOSU1757	NA		N2	2002B	2002B
A/swine/Indiana/22TOSU1774/2022	22TOSU1774	NA		N2	2002B	2002B
A/swine/Iowa/22TOSU1458/2022	22TOSU1458	NA		N2	2002B	2002B
A/swine/Iowa/22TOSU1534/2022	22TOSU1534	NA		N2	2002B	2002B
A/swine/Iowa/22TOSU1544/2022	22TOSU1544	NA		N2	2002B	2002B
A/swine/Illinois/22TOSU1890/2022	22TOSU1890	NA		N2	2002B	2002B
A/swine/Indiana/22TOSU2808/2022	22TOSU2808	NA		N2	2002B	2002B
A/swine/Indiana/22TOSU0234/2022	22TOSU0234	NA		N2	2002B	2002B
A/swine/Indiana/22TOSU0231/2022	22TOSU0231	NA		N2	2002B	2002B
A/swine/Illinois/22TOSU1895/2022	22TOSU1895	NA		N2	2002B	2002B
A/swine/Illinois/22TOSU2031/2022	22TOSU2031	NA		N2	2002B	2002B
A/swine/Iowa/22TOSU1526/2022	22TOSU1526	NA		N2	2002B	2002B
A/swine/Indiana/A02751421/2022	A02751421	NA		N2	2002B	2002B
A/swine/Indiana/A02861587/2023	A02861587	NA		N2	2002B	2002B
A/swine/Indiana/A02861447/2023	A02861447	NA		N2	2002B	2002B
A/swine/Indiana/A02861461/2023	A02861461	NA		N2	2002B	2002B
A/swine/Indiana/A02861474/2023	A02861474	NA		N2	2002B	2002B
A/swine/Indiana/A02861507/2023	A02861507	NA		N2	2002B	2002B
A/swine/Idaho/A02861378/2023	A02861378	NA		N2	2002B	2002B
A/swine/Indiana/A02861492/2023	A02861492	NA		N2	2002B	2002B
A/swine/Iowa/A02750708/2022	A02750708	NA		N2	2002B	2002B
A/swine/Iowa/A02751266/2022	A02751266	NA		N2	2002B	2002B
A/swine/Minnesota/A02711797/2022	A02711797	NA		N2	2002B	2002B
A/swine/Iowa/A02750912/2022	A02750912	NA		N2	2002B	2002B
A/swine/Iowa/A02751094/2022	A02751094	NA		N2	2002B	2002B
A/swine/Montana/A02636379/2022	A02636379	NA		N2	2002B	2002B
A/swine/North_Carolina/A02711812/2022	A02711812	NA		N2	2002B	2002B
A/swine/North_Carolina/A02750954/2022	A02750954	NA		N2	2002B	2002B
A/swine/North_Carolina/A02861364/2023	A02861364	NA		N2	2002B	2002B
A/swine/North_Carolina/A02751467/2023	A02751467	NA		N2	2002B	2002B
A/swine/North_Carolina/A02751517/2023	A02751517	NA		N2	2002B	2002B
A/swine/North_Carolina/A02861306/2023	A02861306	NA		N2	2002B	2002B
A/swine/Iowa/A02751212/2022	A02751212	NA		N2	2002B	2002B
A/swine/South_Dakota/A02861603/2023	A02861603	NA		N2	2002B	2002B
A/swine/Utah/A02861636/2023	A02861636	NA		N2	2002B	2002B
A/swine/Iowa/A02750825/2022	A02750825	NA		N2	2002B	2002B
A/swine/Iowa/A02751065/2022	A02751065	NA		N2	2002B	2002B
A/swine/Nebraska/A02750644/2022	A02750644	NA		N2	2002B	2002B
A/swine/Nebraska/A02751119/2022	A02751119	NA		N2	2002B	2002B
A/swine/Iowa/A02750995/2022	A02750995	NA		N2	2002B	2002B
A/swine/Minnesota/A02710709/2022	A02710709	NA		N2	2002B	2002B
A/swine/Minnesota/A02978541/2023	A02978541	NA		N2	2002B	2002B
A/swine/Minnesota/A02861263/2023	A02861263	NA		N2	2002B	2002B
A/swine/Iowa/A02750869/2022	A02750869	NA		N2	2002B	2002B
A/swine/Iowa/A02751523/2023	A02751523	NA		N2	2002B	2002B
A/swine/Iowa/A02751403/2022	A02751403	NA		N2	2002B	2002B
A/swine/Iowa/A02751003/2022	A02751003	NA		N2	2002B	2002B
A/swine/North_Carolina/A02978546/2023	A02978546	NA		N2	2002B	2002B
A/swine/Iowa/A02636448/2022	A02636448	NA		N2	2002B	2002B
A/swine/Iowa/A02711705/2022	A02711705	NA		N2	2002B	2002B
A/swine/Iowa/A02861680/2023	A02861680	NA		N2	2002B	2002B
A/swine/Minnesota/A02711815/2022	A02711815	NA		N2	2002B	2002B
A/swine/Kansas/A02861449/2023	A02861449	NA		N2	2002B	2002B
A/swine/Kansas/A02750668/2022	A02750668	NA		N2	2002B	2002B
A/swine/Kansas/A02751115/2022	A02751115	NA		N2	2002B	2002B
A/swine/Nebraska/A02751253/2022	A02751253	NA		N2	2002B	2002B
A/swine/Kansas/A02751267/2022	A02751267	NA		N2	2002B	2002B
A/swine/Iowa/A02861692/2023	A02861692	NA		N2	2002B	2002B
A/swine/Texas/A02711855/2022	A02711855	NA		N2	2002B	2002B
A/swine/Texas/A02712151/2022	A02712151	NA		N2	2002B	2002B
A/swine/Oklahoma/A02712158/2022	A02712158	NA		N2	2002B	2002B
A/swine/Kansas/A02978470/2023	A02978470	NA		N2	2002B	2002B
A/swine/Colorado/A02978445/2023	A02978445	NA		N2	2002B	2002B
A/swine/Kansas/A02978469/2023	A02978469	NA		N2	2002B	2002B
A/swine/Kansas/A02978456/2023	A02978456	NA		N2	2002B	2002B
A/swine/Iowa/A02636475/2022	A02636475	NA		N2	2002B	2002B
A/swine/Wyoming/A02861524/2023	A02861524	NA		N2	2002B	2002B
A/swine/Wyoming/A02861543/2023	A02861543	NA		N2	2002B	2002B
A/swine/Wyoming/A02636435/2022	A02636435	NA		N2	2002B	2002B
A/swine/Iowa/A02636457/2022	A02636457	NA		N2	2002B	2002B
A/swine/Iowa/A02636593/2022	A02636593	NA		N2	2002B	2002B
A/swine/Iowa/A02636288/2022	A02636288	NA		N2	2002B	2002B
A/swine/Indiana/A02751050/2022	A02751050	NA		N2	2002B	2002B
A/swine/Iowa/A02636436/2022	A02636436	NA		N2	2002B	2002B
A/swine/Illinois/A02636387/2022	A02636387	NA		N2	2002B	2002B
A/swine/Iowa/A02636648/2022	A02636648	NA		N2	2002B	2002B
A/swine/Iowa/A02751217/2022	A02751217	NA		N2	2002B	2002B
A/swine/Iowa/A02636382/2022	A02636382	NA		N2	2002B	2002B
A/swine/Iowa/A02636481/2022	A02636481	NA		N2	2002B	2002B
A/swine/Iowa/A02861433/2023	A02861433	NA		N2	2002B	2002B
A/swine/Missouri/A02751007/2022	A02751007	NA		N2	2002B	2002B
A/swine/Missouri/A02751448/2023	A02751448	NA		N2	2002B	2002B
A/swine/Iowa/A02750816/2022	A02750816	NA		N2	2002B	2002B
A/swine/Indiana/A02750649/2022	A02750649	NA		N2	2002B	2002B
A/swine/Indiana/A02751592/2023	A02751592	NA		N2	2002B	2002B
A/swine/Iowa/A02750730/2022	A02750730	NA		N2	2002B	2002B
A/swine/Iowa/A02750654/2022	A02750654	NA		N2	2002B	2002B
A/swine/Iowa/A02711712/2022	A02711712	NA		N2	2002B	2002B
A/swine/Iowa/B68026/2022		NA		N2	2002B	2002B
A/swine/Iowa/B100710/2022		NA		N2	2002B	2002B
A/swine/Kentucky/A02636479/2022	A02636479	NA		N2	2002B	2002B
A/swine/Kentucky/A02636480/2022	A02636480	NA		N2	2002B	2002B
A/swine/Nebraska/A02750960/2022	A02750960	NA		N2	2002B	2002B
A/swine/Iowa/A02861232/2023	A02861232	NA		N2	2002B	2002B
A/swine/Kansas/A02978545/2023	A02978545	NA		N2	2002B	2002B
A/swine/Nebraska/A02861435/2023	A02861435	NA		N2	2002B	2002B
A/swine/Nebraska/A02861376/2023	A02861376	NA		N2	2002B	2002B
A/swine/Ohio/A02751295/2022	A02751295	NA		N2	2002B	2002B
A/swine/Ohio/OH22-27726/2022		NA		N2	2002B	2002B
A/swine/Ohio/OH22-20447/2022		NA		N2	2002B	2002B
A/swine/Ohio/A02750648/2022	A02750648	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0454/2022	22TOSU0454	NA		N2	2002B	2002B
A/swine/Iowa/22TOSU1365/2022	22TOSU1365	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0217/2022	22TOSU0217	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0255/2022	22TOSU0255	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0257/2022	22TOSU0257	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0261/2022	22TOSU0261	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0357/2022	22TOSU0357	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0358/2022	22TOSU0358	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0360/2022	22TOSU0360	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0404/2022	22TOSU0404	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0432/2022	22TOSU0432	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0438/2022	22TOSU0438	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0441/2022	22TOSU0441	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0468/2022	22TOSU0468	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0469/2022	22TOSU0469	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0470/2022	22TOSU0470	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0476/2022	22TOSU0476	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0497/2022	22TOSU0497	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0642/2022	22TOSU0642	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0771/2022	22TOSU0771	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0573/2022	22TOSU0573	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0644/2022	22TOSU0644	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0494/2022	22TOSU0494	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU0473/2022	22TOSU0473	NA		N2	2002B	2002B
A/swine/Ohio/A02751018/2022	A02751018	NA		N2	2002B	2002B
A/swine/Ohio/A02751015/2022	A02751015	NA		N2	2002B	2002B
A/swine/Ohio/A02751067/2022	A02751067	NA		N2	2002B	2002B
A/swine/Ohio/A02751068/2022	A02751068	NA		N2	2002B	2002B
A/swine/Ohio/A02684929/2023	A02684929	NA		N2	2002B	2002B
A/swine/Indiana/A02751405/2022	A02751405	NA		N2	2002B	2002B
A/swine/Indiana/A02750822/2022	A02750822	NA		N2	2002B	2002B
A/swine/Georgia/A02861242/2023	A02861242	NA		N2	2002B	2002B
A/swine/Indiana/A02751046/2022	A02751046	NA		N2	2002B	2002B
A/swine/Michigan/A02751447/2023	A02751447	NA		N2	2002B	2002B
A/swine/Indiana/A02750798/2022	A02750798	NA		N2	2002B	2002B
A/swine/Indiana/A02636646/2022	A02636646	NA		N2	2002B	2002B
A/swine/Indiana/A02861682/2023	A02861682	NA		N2	2002B	2002B
A/swine/Michigan/22TOSU3732/2022	22TOSU3732	NA		N2	2002B	2002B
A/swine/Michigan/22TOSU3727/2022	22TOSU3727	NA		N2	2002B	2002B
A/swine/Michigan/22TOSU3728/2022	22TOSU3728	NA		N2	2002B	2002B
A/swine/Michigan/22TOSU3734/2022	22TOSU3734	NA		N2	2002B	2002B
A/swine/Michigan/22TOSU3735/2022	22TOSU3735	NA		N2	2002B	2002B
A/swine/Michigan/22TOSU3736/2022	22TOSU3736	NA		N2	2002B	2002B
A/swine/Michigan/22TOSU3739/2022	22TOSU3739	NA		N2	2002B	2002B
A/swine/Michigan/22TOSU3740/2022	22TOSU3740	NA		N2	2002B	2002B
A/swine/Michigan/22TOSU3743/2022	22TOSU3743	NA		N2	2002B	2002B
A/swine/Michigan/22TOSU3746/2022	22TOSU3746	NA		N2	2002B	2002B
A/swine/Michigan/22TOSU3747/2022	22TOSU3747	NA		N2	2002B	2002B
A/swine/Michigan/22TOSU3749/2022	22TOSU3749	NA		N2	2002B	2002B
A/swine/Michigan/22TOSU3750/2022	22TOSU3750	NA		N2	2002B	2002B
A/swine/Michigan/22TOSU3744/2022	22TOSU3744	NA		N2	2002B	2002B
A/swine/Michigan/22TOSU3731/2022	22TOSU3731	NA		N2	2002B	2002B
A/swine/Ohio/22TOSU1157/2022	22TOSU1157	NA		N2	2002B	2002B
A/swine/Kansas/A02978425/2023	A02978425	NA		N2	2002B	2002B
A/swine/Oklahoma/A02712643/2023	A02712643	NA		N2	2002B	2002B
A/swine/Kansas/A02712156/2022	A02712156	NA		N2	2002B	2002B
A/swine/Iowa/A02636489/2022	A02636489	NA		N2	2002B	2002B
A/swine/Iowa/A02636332/2022	A02636332	NA		N2	2002B	2002B
A/swine/Iowa/A02751412/2022	A02751412	NA		N2	2002B	2002B
A/swine/Iowa/A02861320/2023	A02861320	NA		N2	2002B	2002B
A/swine/Iowa/A02750712/2022	A02750712	NA		N2	2002B	2002B
A/swine/Iowa/A02750797/2022	A02750797	NA		N2	2002B	2002B
A/swine/Iowa/A02750734/2022	A02750734	NA		N2	2002B	2002B
A/swine/Iowa/A02750917/2022	A02750917	NA		N2	2002B	2002B
A/swine/Iowa/A02861326/2023	A02861326	NA		N2	2002B	2002B
A/swine/Iowa/A02861497/2023	A02861497	NA		N2	2002B	2002B
A/swine/Illinois/A02751224/2022	A02751224	NA		N2	2002B	2002B
A/swine/Illinois/A02751420/2022	A02751420	NA		N2	2002B	2002B
A/swine/Iowa/A02750881/2022	A02750881	NA		N2	2002B	2002B
A/swine/Iowa/G43216/2023		NA		N2	2002B	2002B
A/swine/Indiana/F105526/2022		NA		N2	2002B	2002B
A/swine/Iowa/A02861691/2023	A02861691	NA		N2	2002B	2002B
A/swine/Illinois/F75061/2022		NA		N2	2002B	2002B
A/swine/Illinois/F78322/2022		NA		N2	2002B	2002B
A/swine/Indiana/F113096/2022		NA		N2	2002B	2002B
A/swine/Illinois/A02751264/2022	A02751264	NA		N2	2002B	2002B
A/swine/Illinois/A02751215/2022	A02751215	NA		N2	2002B	2002B
A/swine/Illinois/A02751241/2022	A02751241	NA		N2	2002B	2002B
A/swine/Illinois/A02751344/2022	A02751344	NA		N2	2002B	2002B
A/swine/Iowa/A02750756/2022	A02750756	NA		N2	2002B	2002B
A/swine/Iowa/A02751238/2022	A02751238	NA		N2	2002B	2002B
A/swine/Iowa/A02751311/2022	A02751311	NA		N2	2002B	2002B
A/swine/Iowa/A02861774/2023	A02861774	NA		N2	2002B	2002B
A/swine/Illinois/A02750653/2022	A02750653	NA		N2	2002B	2002B
A/swine/Indiana/A02751480/2023	A02751480	NA		N2	2002B	2002B
A/swine/Illinois/A02751102/2022	A02751102	NA		N2	2002B	2002B
A/swine/Illinois/A02751114/2022	A02751114	NA		N2	2002B	2002B
A/swine/Illinois/A02751170/2022	A02751170	NA		N2	2002B	2002B
A/swine/Indiana/A02751460/2023	A02751460	NA		N2	2002B	2002B
A/swine/Illinois/A02751180/2022	A02751180	NA		N2	2002B	2002B
A/swine/Illinois/A02751274/2022	A02751274	NA		N2	2002B	2002B
A/swine/Indiana/A02751400/2022	A02751400	NA		N2	2002B	2002B
A/swine/Iowa/A02750687/2022	A02750687	NA		N2	2002B	2002B
A/swine/Iowa/A02750722/2022	A02750722	NA		N2	2002B	2002B
A/swine/Iowa/A02636358/2022	A02636358	NA		N2	2002B	2002B
A/swine/Iowa/A02636362/2022	A02636362	NA		N2	2002B	2002B
A/swine/Iowa/A02636538/2022	A02636538	NA		N2	2002B	2002B
A/swine/North_Carolina/A02636370/2022	A02636370	NA		N2	2002B	2002B
A/swine/Ohio/A02636456/2022	A02636456	NA		N2	2002B	2002B
A/swine/North_Carolina/A02711714/2022	A02711714	NA		N2	2002B	2002B
A/swine/Iowa/A02750793/2022	A02750793	NA		N2	2002B	2002B
