accession	barcode	segment_name	space	segment_subtype	clade	gl_clade
A/swine/Indiana/21TOSU3609/2021	21TOSU3609	NA		N2	1998B	1998B
A/swine/Indiana/21TOSU3652/2021	21TOSU3652	NA		N2	1998B	1998B
A/swine/Indiana/21TOSU3377/2021	21TOSU3377	NA		N2	1998B	1998B
A/swine/Indiana/21TOSU3378/2021	21TOSU3378	NA		N2	1998B	1998B
A/swine/Indiana/21TOSU3380/2021	21TOSU3380	NA		N2	1998B	1998B
A/swine/Indiana/21TOSU3387/2021	21TOSU3387	NA		N2	1998B	1998B
A/swine/Indiana/21TOSU3389/2021	21TOSU3389	NA		N2	1998B	1998B
A/swine/Indiana/21TOSU3398/2021	21TOSU3398	NA		N2	1998B	1998B
A/swine/Indiana/21TOSU3399/2021	21TOSU3399	NA		N2	1998B	1998B
A/swine/Indiana/21TOSU3118/2021	21TOSU3118	NA		N2	1998B	1998B
A/swine/Indiana/A02636050/2021	A02636050	NA		N2	1998B	1998B
A/swine/Indiana/A02636151/2021	A02636151	NA		N2	1998B	1998B
A/swine/Iowa/A02636115/2021	A02636115	NA		N2	1998B	1998B
A/swine/Iowa/A02525093/2021	A02525093	NA		N2	1998B	1998B
A/swine/Indiana/A01812315/2021	A01812315	NA		N2	1998B	1998B
A/swine/Iowa/A02750821/2022	A02750821	NA		N2	1998B	1998B
A/swine/Iowa/A02636371/2022	A02636371	NA		N2	1998B	1998B
A/swine/Illinois/A02525318/2021	A02525318	NA		N2	1998B	1998B
A/swine/Illinois/A02525222/2021	A02525222	NA		N2	1998B	1998B
A/swine/Missouri/A02635993/2021	A02635993	NA		N2	1998B	1998B
A/swine/California/A02635826/2021	A02635826	NA		N2	1998B	1998B
A/swine/Iowa/A02525135/2021	A02525135	NA		N2	1998B	1998B
A/swine/Iowa/A02635706/2021	A02635706	NA		N2	1998B	1998B
A/swine/Iowa/A02635933/2021	A02635933	NA		N2	1998B	1998B
A/swine/Iowa/A02750815/2022	A02750815	NA		N2	1998B	1998B
A/swine/Indiana/A02750887/2022	A02750887	NA		N2	1998B	1998B
A/swine/Iowa/A02750683/2022	A02750683	NA		N2	1998B	1998B
A/swine/Missouri/A02750681/2022	A02750681	NA		N2	1998B	1998B
A/swine/Missouri/A02750723/2022	A02750723	NA		N2	1998B	1998B
A/swine/Illinois/A02750636/2022	A02750636	NA		N2	1998B	1998B
A/swine/Iowa/A02750746/2022	A02750746	NA		N2	1998B	1998B
A/swine/Iowa/A02636540/2022	A02636540	NA		N2	1998B	1998B
A/swine/Iowa/A02636510/2022	A02636510	NA		N2	1998B	1998B
A/swine/Iowa/A02636680/2022	A02636680	NA		N2	1998B	1998B
A/swine/Illinois/A02635737/2021	A02635737	NA		N2	1998B	1998B
A/swine/Iowa/A02635755/2021	A02635755	NA		N2	1998B	1998B
A/swine/Illinois/A02636104/2021	A02636104	NA		N2	1998B	1998B
A/swine/Ohio/A02636080/2021	A02636080	NA		N2	1998B	1998B
A/swine/Illinois/A02635758/2021	A02635758	NA		N2	1998B	1998B
A/swine/Iowa/A02636146/2021	A02636146	NA		N2	1998B	1998B
A/swine/Iowa/A02750878/2022	A02750878	NA		N2	1998B	1998B
A/swine/Indiana/A02525131/2021	A02525131	NA		N2	1998B	1998B
A/swine/Indiana/A02525394/2021	A02525394	NA		N2	1998B	1998B
A/swine/Indiana/A02525193/2021	A02525193	NA		N2	1998B	1998B
A/swine/Indiana/A02525054/2021	A02525054	NA		N2	1998B	1998B
A/swine/Iowa/A02750664/2022	A02750664	NA		N2	1998B	1998B
A/swine/Iowa/A02525247/2021	A02525247	NA		N2	1998B	1998B
A/swine/Iowa/A02636093/2021	A02636093	NA		N2	1998B	1998B
A/swine/Iowa/A02635722/2021	A02635722	NA		N2	1998B	1998B
A/swine/Iowa/A02635853/2021	A02635853	NA		N2	1998B	1998B
A/swine/Iowa/A02525309/2021	A02525309	NA		N2	1998B	1998B
A/swine/Indiana/A02636393/2022	A02636393	NA		N2	1998B	1998B
A/swine/Colorado/A02246985/2021	A02246985	NA		N2	1998A	1998A
A/swine/Colorado/A02710706/2022	A02710706	NA		N2	1998A	1998A
A/swine/Iowa/A02635971/2021	A02635971	NA		N2	2002A	2002A
A/swine/Illinois/A02636018/2021	A02636018	NA		N2	2002A	2002A
A/swine/Iowa/A02750633/2022	A02750633	NA		N2	2002A	2002A
A/swine/Iowa/A02636650/2022	A02636650	NA		N2	2002A	2002A
A/swine/Iowa/A02750790/2022	A02750790	NA		N2	2002A	2002A
A/swine/Iowa/A02636630/2022	A02636630	NA		N2	2002A	2002A
A/swine/Iowa/A02635991/2021	A02635991	NA		N2	2002A	2002A
A/swine/Missouri/A02750660/2022	A02750660	NA		N2	2002A	2002A
A/swine/Michigan/A02525321/2021	A02525321	NA		N2	2002A	2002A
A/swine/Iowa/A02635756/2021	A02635756	NA		N2	2002A	2002A
A/swine/Iowa/A02635820/2021	A02635820	NA		N2	2002A	2002A
A/swine/Minnesota/A02248044/2021	A02248044	NA		N2	2002A	2002A
A/swine/Minnesota/A02711807/2022	A02711807	NA		N2	2002A	2002A
A/swine/Minnesota/A02711810/2022	A02711810	NA		N2	2002A	2002A
A/swine/Minnesota/A02711826/2022	A02711826	NA		N2	2002A	2002A
A/swine/Minnesota/A02711704/2022	A02711704	NA		N2	2002A	2002A
A/swine/Minnesota/A01678652/2021	A01678652	NA		N2	2002A	2002A
A/swine/Illinois/A02525300/2021	A02525300	NA		N2	2002A	2002A
A/swine/Illinois/A02525231/2021	A02525231	NA		N2	2002A	2002A
A/swine/Illinois/A02525322/2021	A02525322	NA		N2	2002A	2002A
A/swine/Oklahoma/A02246453/2021	A02246453	NA		N2	2002A	2002A
A/swine/Iowa/A02636036/2021	A02636036	NA		N2	2002A	2002A
A/swine/Iowa/A02750632/2022	A02750632	NA		N2	2002A	2002A
A/swine/Iowa/A02750659/2022	A02750659	NA		N2	2002A	2002A
A/swine/Iowa/A02635842/2021	A02635842	NA		N2	2002A	2002A
A/swine/Texas/A02248031/2021	A02248031	NA		N2	2002A	2002A
A/swine/Texas/A02245877/2021	A02245877	NA		N2	2002A	2002A
A/swine/Nebraska/A02636561/2021	A02636561	NA		N2	2002A	2002A
A/swine/Iowa/A02636640/2022	A02636640	NA		N2	2002A	2002A
A/swine/Iowa/A02525136/2021	A02525136	NA		N2	2002A	2002A
A/swine/South_Dakota/A02636046/2021	A02636046	NA		N2	2002A	2002A
A/swine/Nebraska/A02635893/2021	A02635893	NA		N2	2002A	2002A
A/swine/Minnesota/A02248042/2021	A02248042	NA		N2	2002A	2002A
A/swine/Minnesota/A02636038/2021	A02636038	NA		N2	2002A	2002A
A/swine/Iowa/A02636187/2021	A02636187	NA		N2	2002A	2002A
A/swine/Iowa/A02636431/2022	A02636431	NA		N2	2002A	2002A
A/swine/Iowa/A02636596/2022	A02636596	NA		N2	2002A	2002A
A/swine/Iowa/A02636498/2022	A02636498	NA		N2	2002A	2002A
A/swine/Nebraska/A02524410/2022	A02524410	NA		N2	2002A	2002A
A/swine/Minnesota/A02525130/2021	A02525130	NA		N2	2002A	2002A
A/swine/Iowa/A02525376/2021	A02525376	NA		N2	2002A	2002A
A/swine/Kentucky/A02525075/2021	A02525075	NA		N2	2002A	2002A
A/swine/Minnesota/A02525044/2021	A02525044	NA		N2	2002A	2002A
A/swine/Nebraska/A02750817/2022	A02750817	NA		N2	2002A	2002A
A/swine/Iowa/A02636039/2021	A02636039	NA		N2	2002A	2002A
A/swine/Kansas/A02750656/2022	A02750656	NA		N2	2002A	2002A
A/swine/Nebraska/A02635902/2021	A02635902	NA		N2	2002A	2002A
A/swine/Nebraska/A02635916/2021	A02635916	NA		N2	2002A	2002A
A/swine/Nebraska/A02525301/2021	A02525301	NA		N2	2002A	2002A
A/swine/Louisiana/A02525266/2021	A02525266	NA		N2	2002A	2002A
A/swine/Nebraska/A02246457/2021	A02246457	NA		N2	2002A	2002A
A/swine/Missouri/A02636066/2021	A02636066	NA		N2	2002A	2002A
A/swine/Missouri/A02635727/2021	A02635727	NA		N2	2002A	2002A
A/swine/Iowa/A02636183/2021	A02636183	NA		N2	2002A	2002A
A/swine/Iowa/A02525306/2021	A02525306	NA		N2	2002A	2002A
A/swine/Iowa/A02636396/2022	A02636396	NA		N2	2002A	2002A
A/swine/Iowa/A02525363/2021	A02525363	NA		N2	2002A	2002A
A/swine/Iowa/A02525076/2021	A02525076	NA		N2	2002A	2002A
A/swine/Missouri/A02636458/2022	A02636458	NA		N2	2002A	2002A
A/swine/Missouri/A02636459/2022	A02636459	NA		N2	2002A	2002A
A/swine/Missouri/A02636364/2022	A02636364	NA		N2	2002A	2002A
A/swine/Iowa/A02636495/2022	A02636495	NA		N2	2002A	2002A
A/swine/Iowa/A02636022/2021	A02636022	NA		N2	2002A	2002A
A/swine/Iowa/A02635921/2021	A02635921	NA		N2	2002A	2002A
A/swine/Iowa/A02636163/2021	A02636163	NA		N2	2002A	2002A
A/swine/Missouri/A02636363/2022	A02636363	NA		N2	2002A	2002A
A/swine/Missouri/A02636349/2022	A02636349	NA		N2	2002A	2002A
A/swine/Iowa/A02636438/2022	A02636438	NA		N2	2002A	2002A
A/swine/Iowa/A02636446/2022	A02636446	NA		N2	2002A	2002A
A/swine/Iowa/A02636516/2022	A02636516	NA		N2	2002A	2002A
A/swine/Iowa/A02636631/2022	A02636631	NA		N2	2002A	2002A
A/swine/Iowa/A02248201/2021	A02248201	NA		N2	2002A	2002A
A/swine/Nebraska/A02636144/2021	A02636144	NA		N2	2002A	2002A
A/swine/Nebraska/A01378048/2021	A01378048	NA		N2	2002A	2002A
A/swine/Iowa/A02635922/2021	A02635922	NA		N2	2002A	2002A
A/swine/Oklahoma/A02525142/2021	A02525142	NA		N2	2002A	2002A
A/swine/Oklahoma/A02636359/2022	A02636359	NA		N2	2002A	2002A
A/swine/Iowa/A02750729/2022	A02750729	NA		N2	2002A	2002A
A/swine/Iowa/A02750612/2022	A02750612	NA		N2	2002A	2002A
A/swine/Texas/A02635790/2021	A02635790	NA		N2	2002A	2002A
A/swine/Oklahoma/A02245879/2021	A02245879	NA		N2	2002A	2002A
A/swine/Kansas/A02248188/2021	A02248188	NA		N2	2002A	2002A
A/swine/Kansas/A02246997/2021	A02246997	NA		N2	2002A	2002A
A/swine/Oklahoma/A02712154/2022	A02712154	NA		N2	2002A	2002A
A/swine/Indiana/A02636321/2021	A02636321	NA		N2	2002A	2002A
A/swine/Missouri/A02636044/2021	A02636044	NA		N2	2002A	2002A
A/swine/Iowa/A02525241/2021	A02525241	NA		N2	2002A	2002A
A/swine/Iowa/A02636615/2022	A02636615	NA		N2	2002A	2002A
A/swine/Minnesota/A02636078/2021	A02636078	NA		N2	2002A	2002A
A/swine/Minnesota/A02248023/2021	A02248023	NA		N2	2002A	2002A
A/swine/Minnesota/A02248041/2021	A02248041	NA		N2	2002A	2002A
A/swine/Minnesota/A02635780/2021	A02635780	NA		N2	2002A	2002A
A/swine/Iowa/A02525041/2021	A02525041	NA		N2	2002A	2002A
A/swine/Iowa/A02525261/2021	A02525261	NA		N2	2002A	2002A
A/swine/Texas/A02248033/2021	A02248033	NA		N2	2002A	2002A
A/swine/Oklahoma/A02246913/2022	A02246913	NA		N2	2002A	2002A
A/swine/Kansas/A02711699/2022	A02711699	NA		N2	2002A	2002A
A/swine/Texas/A02246450/2021	A02246450	NA		N2	2002A	2002A
A/swine/Texas/A02246455/2021	A02246455	NA		N2	2002A	2002A
A/swine/Indiana/A02636047/2021	A02636047	NA		N2	2002	2002
A/swine/Iowa/A02525161/2021	A02525161	NA		N2	2002	2002
A/swine/Iowa/A02635752/2021	A02635752	NA		N2	2002	2002
A/swine/Nebraska/A02636598/2022	A02636598	NA		N2	2002B	2002B
A/swine/Iowa/A02525184/2021	A02525184	NA		N2	2002B	2002B
A/swine/Texas/A02248200/2021	A02248200	NA		N2	2002B	2002B
A/swine/Iowa/A02636489/2022	A02636489	NA		N2	2002B	2002B
A/swine/Iowa/A02636332/2022	A02636332	NA		N2	2002B	2002B
A/swine/Kansas/A02712156/2022	A02712156	NA		N2	2002B	2002B
A/swine/Iowa/A02750712/2022	A02750712	NA		N2	2002B	2002B
A/swine/Iowa/A02711854/2022	A02711854	NA		N2	2002B	2002B
A/swine/Iowa/A02711862/2022	A02711862	NA		N2	2002B	2002B
A/swine/Illinois/A02636537/2022	A02636537	NA		N2	2002B	2002B
A/swine/Illinois/A02636634/2022	A02636634	NA		N2	2002B	2002B
A/swine/Iowa/A02635882/2021	A02635882	NA		N2	2002B	2002B
A/swine/Minnesota/A02245867/2021	A02245867	NA		N2	2002B	2002B
A/swine/Minnesota/A02248075/2021	A02248075	NA		N2	2002B	2002B
A/swine/Minnesota/A02245889/2021	A02245889	NA		N2	2002B	2002B
A/swine/Minnesota/A02246970/2021	A02246970	NA		N2	2002B	2002B
A/swine/Iowa/A02636490/2022	A02636490	NA		N2	2002B	2002B
A/swine/Iowa/A02636296/2021	A02636296	NA		N2	2002B	2002B
A/swine/Iowa/A02635812/2021	A02635812	NA		N2	2002B	2002B
A/swine/Iowa/A02525305/2021	A02525305	NA		N2	2002B	2002B
A/swine/Iowa/A02248046/2021	A02248046	NA		N2	2002B	2002B
A/swine/Iowa/A02750771/2022	A02750771	NA		N2	2002B	2002B
A/swine/Iowa/A02711711/2022	A02711711	NA		N2	2002B	2002B
A/swine/Iowa/A02750684/2022	A02750684	NA		N2	2002B	2002B
A/swine/Iowa/A02750700/2022	A02750700	NA		N2	2002B	2002B
A/swine/Iowa/A02636299/2021	A02636299	NA		N2	2002B	2002B
A/swine/Iowa/A02636612/2022	A02636612	NA		N2	2002B	2002B
A/swine/Iowa/A02636493/2022	A02636493	NA		N2	2002B	2002B
A/swine/Iowa/A02635704/2021	A02635704	NA		N2	2002B	2002B
A/swine/Iowa/A02635809/2021	A02635809	NA		N2	2002B	2002B
A/swine/Iowa/A02525092/2021	A02525092	NA		N2	2002B	2002B
A/swine/Iowa/A02525251/2021	A02525251	NA		N2	2002B	2002B
A/swine/Iowa/A02525046/2021	A02525046	NA		N2	2002B	2002B
A/swine/Iowa/A02525108/2021	A02525108	NA		N2	2002B	2002B
A/swine/Iowa/C39563/2022		NA		N2	2002B	2002B
A/swine/Iowa/A02750879/2022	A02750879	NA		N2	2002B	2002B
A/swine/Ohio/A02525155/2021	A02525155	NA		N2	2002B	2002B
A/swine/North_Carolina/A02525172/2021	A02525172	NA		N2	2002B	2002B
A/swine/North_Carolina/A02750898/2022	A02750898	NA		N2	2002B	2002B
A/swine/North_Carolina/A02525064/2021	A02525064	NA		N2	2002B	2002B
A/swine/North_Carolina/A02750710/2022	A02750710	NA		N2	2002B	2002B
A/swine/North_Carolina/A02525198/2021	A02525198	NA		N2	2002B	2002B
A/swine/North_Carolina/A02635901/2021	A02635901	NA		N2	2002B	2002B
A/swine/North_Carolina/A02636108/2021	A02636108	NA		N2	2002B	2002B
A/swine/North_Carolina/A02635764/2021	A02635764	NA		N2	2002B	2002B
A/swine/Iowa/A02636485/2022	A02636485	NA		N2	2002B	2002B
A/swine/North_Carolina/A02636673/2022	A02636673	NA		N2	2002B	2002B
A/swine/North_Carolina/A02245894/2021	A02245894	NA		N2	2002B	2002B
A/swine/North_Carolina/A02525344/2021	A02525344	NA		N2	2002B	2002B
A/swine/North_Carolina/A02248022/2021	A02248022	NA		N2	2002B	2002B
A/swine/North_Carolina/A02246974/2021	A02246974	NA		N2	2002B	2002B
A/swine/North_Carolina/A02525094/2021	A02525094	NA		N2	2002B	2002B
A/swine/North_Carolina/A02525210/2021	A02525210	NA		N2	2002B	2002B
A/swine/North_Carolina/A02525218/2021	A02525218	NA		N2	2002B	2002B
A/swine/Iowa/A02525263/2021	A02525263	NA		N2	2002B	2002B
A/swine/Iowa/A02525206/2021	A02525206	NA		N2	2002B	2002B
A/swine/North_Carolina/A02636172/2021	A02636172	NA		N2	2002B	2002B
A/swine/North_Carolina/A02525158/2021	A02525158	NA		N2	2002B	2002B
A/swine/North_Carolina/A02636348/2022	A02636348	NA		N2	2002B	2002B
A/swine/North_Carolina/A02750800/2022	A02750800	NA		N2	2002B	2002B
A/swine/North_Carolina/A02750736/2022	A02750736	NA		N2	2002B	2002B
A/swine/North_Carolina/A02750890/2022	A02750890	NA		N2	2002B	2002B
A/swine/North_Carolina/A02750694/2022	A02750694	NA		N2	2002B	2002B
A/swine/North_Carolina/A02750672/2022	A02750672	NA		N2	2002B	2002B
A/swine/North_Carolina/A02712155/2022	A02712155	NA		N2	2002B	2002B
A/swine/North_Carolina/A02636057/2021	A02636057	NA		N2	2002B	2002B
A/swine/Iowa/A02635903/2021	A02635903	NA		N2	2002B	2002B
A/swine/North_Carolina/A02711714/2022	A02711714	NA		N2	2002B	2002B
A/swine/North_Carolina/A02245888/2021	A02245888	NA		N2	2002B	2002B
A/swine/North_Carolina/A02636058/2021	A02636058	NA		N2	2002B	2002B
A/swine/Missouri/A02525068/2021	A02525068	NA		N2	2002B	2002B
A/swine/Missouri/A02525138/2021	A02525138	NA		N2	2002B	2002B
A/swine/Iowa/A02750793/2022	A02750793	NA		N2	2002B	2002B
A/swine/North_Carolina/A02635751/2021	A02635751	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02525244/2021	A02525244	NA		N2	2002B	2002B
A/swine/Indiana/A02635944/2021	A02635944	NA		N2	2002B	2002B
A/swine/Indiana/A02636368/2022	A02636368	NA		N2	2002B	2002B
A/swine/Iowa/A02636147/2021	A02636147	NA		N2	2002B	2002B
A/swine/Indiana/A02525372/2021	A02525372	NA		N2	2002B	2002B
A/swine/Indiana/A02525078/2021	A02525078	NA		N2	2002B	2002B
A/swine/Indiana/A02245887/2021	A02245887	NA		N2	2002B	2002B
A/swine/Indiana/A02525374/2021	A02525374	NA		N2	2002B	2002B
A/swine/Indiana/A02245886/2021	A02245886	NA		N2	2002B	2002B
A/swine/Indiana/A02525243/2021	A02525243	NA		N2	2002B	2002B
A/swine/Indiana/A02525269/2021	A02525269	NA		N2	2002B	2002B
A/swine/South_Carolina/A02525279/2021	A02525279	NA		N2	2002B	2002B
A/swine/Indiana/A02525066/2021	A02525066	NA		N2	2002B	2002B
A/swine/Michigan/A02635708/2021	A02635708	NA		N2	2002B	2002B
A/swine/Ohio/A02636113/2021	A02636113	NA		N2	2002B	2002B
A/swine/Indiana/A02635923/2021	A02635923	NA		N2	2002B	2002B
A/swine/Indiana/A02635711/2021	A02635711	NA		N2	2002B	2002B
A/swine/North_Carolina/A02635904/2021	A02635904	NA		N2	2002B	2002B
A/swine/North_Carolina/A02635734/2021	A02635734	NA		N2	2002B	2002B
A/swine/North_Carolina/A02525302/2021	A02525302	NA		N2	2002B	2002B
A/swine/North_Carolina/A02636571/2022	A02636571	NA		N2	2002B	2002B
A/swine/North_Carolina/A02750868/2022	A02750868	NA		N2	2002B	2002B
A/swine/Illinois/A02635759/2021	A02635759	NA		N2	2002B	2002B
A/swine/Illinois/A02525382/2021	A02525382	NA		N2	2002B	2002B
A/swine/Missouri/A02635824/2021	A02635824	NA		N2	2002B	2002B
A/swine/Illinois/A02635805/2021	A02635805	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02525116/2021	A02525116	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02525204/2021	A02525204	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02636531/2022	A02636531	NA		N2	2002B	2002B
A/swine/Ohio/A02525358/2021	A02525358	NA		N2	2002B	2002B
A/swine/Illinois/A02525288/2021	A02525288	NA		N2	2002B	2002B
A/swine/Ohio/A02636535/2022	A02636535	NA		N2	2002B	2002B
A/swine/Indiana/A02636329/2022	A02636329	NA		N2	2002B	2002B
A/swine/Indiana/A02636520/2022	A02636520	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02635982/2021	A02635982	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02750641/2022	A02750641	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02750718/2022	A02750718	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02750862/2022	A02750862	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02636380/2022	A02636380	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02636383/2022	A02636383	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02636053/2021	A02636053	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02635736/2021	A02635736	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02636614/2022	A02636614	NA		N2	2002B	2002B
A/swine/North_Carolina/A02636574/2022	A02636574	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02636577/2022	A02636577	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02635799/2021	A02635799	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02635832/2021	A02635832	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02635837/2021	A02635837	NA		N2	2002B	2002B
A/swine/Pennsylvania/A02636081/2021	A02636081	NA		N2	2002B	2002B
A/swine/Michigan/A02246908/2021	A02246908	NA		N2	2002B	2002B
A/swine/Iowa/A02750756/2022	A02750756	NA		N2	2002B	2002B
A/swine/Illinois/A02750653/2022	A02750653	NA		N2	2002B	2002B
A/swine/Iowa/A02750881/2022	A02750881	NA		N2	2002B	2002B
A/swine/Illinois/F75061/2022		NA		N2	2002B	2002B
A/swine/Illinois/F78322/2022		NA		N2	2002B	2002B
A/swine/Iowa/A02750687/2022	A02750687	NA		N2	2002B	2002B
A/swine/Iowa/A02750722/2022	A02750722	NA		N2	2002B	2002B
A/swine/Iowa/A02636358/2022	A02636358	NA		N2	2002B	2002B
A/swine/Iowa/A02636362/2022	A02636362	NA		N2	2002B	2002B
A/swine/Iowa/A02636538/2022	A02636538	NA		N2	2002B	2002B
A/swine/Illinois/A02525270/2021	A02525270	NA		N2	2002B	2002B
A/swine/Indiana/A02635710/2021	A02635710	NA		N2	2002B	2002B
A/swine/Iowa/A02525377/2021	A02525377	NA		N2	2002B	2002B
A/swine/Minnesota/A02636009/2021	A02636009	NA		N2	2002B	2002B
A/swine/Minnesota/A02246907/2021	A02246907	NA		N2	2002B	2002B
A/swine/Iowa/A02635906/2021	A02635906	NA		N2	2002B	2002B
A/swine/Iowa/A02750917/2022	A02750917	NA		N2	2002B	2002B
A/swine/Iowa/A02750734/2022	A02750734	NA		N2	2002B	2002B
A/swine/Iowa/A02750797/2022	A02750797	NA		N2	2002B	2002B
A/swine/Missouri/A02525202/2021	A02525202	NA		N2	2002B	2002B
A/swine/Iowa/A02525063/2021	A02525063	NA		N2	2002B	2002B
A/swine/Iowa/A02525387/2021	A02525387	NA		N2	2002B	2002B
A/swine/Iowa/A02525111/2021	A02525111	NA		N2	2002B	2002B
A/swine/Minnesota/A02246983/2021	A02246983	NA		N2	2002B	2002B
A/swine/Iowa/A02636023/2021	A02636023	NA		N2	2002B	2002B
A/swine/Minnesota/A02525121/2021	A02525121	NA		N2	2002B	2002B
A/swine/Iowa/A02750693/2022	A02750693	NA		N2	2002B	2002B
A/swine/Iowa/A02636674/2022	A02636674	NA		N2	2002B	2002B
A/swine/Iowa/A02750768/2022	A02750768	NA		N2	2002B	2002B
A/swine/Iowa/A02750915/2022	A02750915	NA		N2	2002B	2002B
A/swine/Iowa/A02750812/2022	A02750812	NA		N2	2002B	2002B
A/swine/Iowa/A02750920/2022	A02750920	NA		N2	2002B	2002B
A/swine/Iowa/A02636454/2022	A02636454	NA		N2	2002B	2002B
A/swine/Indiana/A02750741/2022	A02750741	NA		N2	2002B	2002B
A/swine/Iowa/A02636675/2022	A02636675	NA		N2	2002B	2002B
A/swine/Iowa/A02636649/2022	A02636649	NA		N2	2002B	2002B
A/swine/Iowa/A02750908/2022	A02750908	NA		N2	2002B	2002B
A/swine/Iowa/A02636597/2022	A02636597	NA		N2	2002B	2002B
A/swine/Iowa/A02750911/2022	A02750911	NA		N2	2002B	2002B
A/swine/Iowa/A02750909/2022	A02750909	NA		N2	2002B	2002B
A/swine/Iowa/A02750686/2022	A02750686	NA		N2	2002B	2002B
A/swine/Iowa/A02750914/2022	A02750914	NA		N2	2002B	2002B
A/swine/Iowa/A02750896/2022	A02750896	NA		N2	2002B	2002B
A/swine/Iowa/A02750910/2022	A02750910	NA		N2	2002B	2002B
A/swine/Iowa/A02750626/2022	A02750626	NA		N2	2002B	2002B
A/swine/Iowa/A02636488/2022	A02636488	NA		N2	2002B	2002B
A/swine/Iowa/A02750720/2022	A02750720	NA		N2	2002B	2002B
A/swine/Iowa/A02750697/2022	A02750697	NA		N2	2002B	2002B
A/swine/Iowa/A02750728/2022	A02750728	NA		N2	2002B	2002B
A/swine/Iowa/A02750709/2022	A02750709	NA		N2	2002B	2002B
A/swine/Iowa/A02750724/2022	A02750724	NA		N2	2002B	2002B
A/swine/Iowa/A02636384/2022	A02636384	NA		N2	2002B	2002B
A/swine/Minnesota/A02711803/2022	A02711803	NA		N2	2002B	2002B
A/swine/Iowa/A02710700/2022	A02710700	NA		N2	2002B	2002B
A/swine/Minnesota/A02711799/2022	A02711799	NA		N2	2002B	2002B
A/swine/Minnesota/A02710701/2022	A02710701	NA		N2	2002B	2002B
A/swine/Iowa/A02750628/2022	A02750628	NA		N2	2002B	2002B
A/swine/Illinois/A02750776/2022	A02750776	NA		N2	2002B	2002B
A/swine/Illinois/A02636676/2022	A02636676	NA		N2	2002B	2002B
A/swine/Iowa/A02635840/2021	A02635840	NA		N2	2002B	2002B
A/swine/Iowa/A02750897/2022	A02750897	NA		N2	2002B	2002B
A/swine/Indiana/A02635733/2021	A02635733	NA		N2	2002B	2002B
A/swine/Indiana/A02525281/2021	A02525281	NA		N2	2002B	2002B
A/swine/Ohio/A02635702/2021	A02635702	NA		N2	2002B	2002B
A/swine/Iowa/A02525320/2021	A02525320	NA		N2	2002B	2002B
A/swine/Ohio/A02525296/2021	A02525296	NA		N2	2002B	2002B
A/swine/Indiana/A02525280/2021	A02525280	NA		N2	2002B	2002B
A/swine/Indiana/A02525383/2021	A02525383	NA		N2	2002B	2002B
A/swine/Illinois/21TOSU1967/2021	21TOSU1967	NA		N2	2002B	2002B
A/swine/Ohio/21TOSU2979/2021	21TOSU2979	NA		N2	2002B	2002B
A/swine/Illinois/21TOSU1972/2021	21TOSU1972	NA		N2	2002B	2002B
A/swine/Illinois/21TOSU2139/2021	21TOSU2139	NA		N2	2002B	2002B
A/swine/Illinois/21TOSU2172/2021	21TOSU2172	NA		N2	2002B	2002B
A/swine/Illinois/21TOSU2173/2021	21TOSU2173	NA		N2	2002B	2002B
A/swine/Ohio/21TOSU2983/2021	21TOSU2983	NA		N2	2002B	2002B
A/swine/Ohio/21TOSU2997/2021	21TOSU2997	NA		N2	2002B	2002B
A/swine/Illinois/21TOSU2161/2021	21TOSU2161	NA		N2	2002B	2002B
A/swine/Illinois/21TOSU2162/2021	21TOSU2162	NA		N2	2002B	2002B
A/swine/Illinois/21TOSU2170/2021	21TOSU2170	NA		N2	2002B	2002B
A/swine/Ohio/21TOSU0486/2021	21TOSU0486	NA		N2	2002B	2002B
A/swine/Ohio/21TOSU0540/2021	21TOSU0540	NA		N2	2002B	2002B
A/swine/Ohio/21TOSU0594/2021	21TOSU0594	NA		N2	2002B	2002B
A/swine/Illinois/21TOSU1881/2021	21TOSU1881	NA		N2	2002B	2002B
A/swine/Illinois/21TOSU1891/2021	21TOSU1891	NA		N2	2002B	2002B
A/swine/Indiana/A02636354/2022	A02636354	NA		N2	2002B	2002B
A/swine/Indiana/21TOSU0954/2021	21TOSU0954	NA		N2	2002B	2002B
A/swine/Indiana/21TOSU0959/2021	21TOSU0959	NA		N2	2002B	2002B
A/swine/Indiana/21TOSU0961/2021	21TOSU0961	NA		N2	2002B	2002B
