"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2011","FIRST OF JUN","","STATE","MINNESOTA","27","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","7,800,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","MINNESOTA","27","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","560,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,850,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","355,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,150,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","380,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","8,600,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","850,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,050,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","165,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,320,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","410,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,120,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","418,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,110,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","95,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,300,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","175,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","670,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","70,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","660,000",""
"SURVEY","2011","FIRST OF JUN","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","75,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","740,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","150,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","4,450,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","470,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,550,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","290,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","18,900,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","1,030,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,820,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,030,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","110,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","7,600,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","560,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,850,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","360,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,100,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","370,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","8,500,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","850,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,010,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,310,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","410,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,149,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","438,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,100,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","95,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,310,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","175,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","630,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","65,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","710,000",""
"SURVEY","2011","FIRST OF MAR","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","75,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","760,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","150,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","4,700,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","490,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,800,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","300,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","20,100,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","1,020,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,900,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","180,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,100,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","110,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","MINNESOTA","27","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","7,900,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","MINNESOTA","27","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","560,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,900,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","360,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,250,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","380,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","9,200,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","850,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,190,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,340,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","400,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,104,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","421,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,120,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,320,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","790,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","80,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","760,000",""
"SURVEY","2011","FIRST OF SEP","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","75,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","ALABAMA","01","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","130,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","ALABAMA","01","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","16,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","ALASKA","02","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,200",""
"SURVEY","2010","FIRST OF DEC","","STATE","ALASKA","02","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","200",""
"SURVEY","2010","FIRST OF DEC","","STATE","ARIZONA","04","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","165,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","ARIZONA","04","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","20,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","160,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","58,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","105,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","8,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","730,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","150,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","CONNECTICUT","09","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,400",""
"SURVEY","2010","FIRST OF DEC","","STATE","CONNECTICUT","09","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","800",""
"SURVEY","2010","FIRST OF DEC","","STATE","DELAWARE","10","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","5,500",""
"SURVEY","2010","FIRST OF DEC","","STATE","DELAWARE","10","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2010","FIRST OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","15,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","GEORGIA","13","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","160,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","GEORGIA","13","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","27,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","HAWAII","15","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","12,500",""
"SURVEY","2010","FIRST OF DEC","","STATE","HAWAII","15","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","IDAHO","16","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2010","FIRST OF DEC","","STATE","IDAHO","16","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2010","FIRST OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","4,350,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","480,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,650,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","290,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","19,100,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","1,020,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,800,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","325,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","35,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","LOUISIANA","22","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","10,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","LOUISIANA","22","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","MAINE","23","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","4,700",""
"SURVEY","2010","FIRST OF DEC","","STATE","MAINE","23","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2010","FIRST OF DEC","","STATE","MARYLAND","24","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","26,000",""
